"URL";"IsDownloaded";"FileName";"FilePath";"FileSize"
"https://lh3.googleusercontent.com/a-/AAuE7mBBB70B0jASTnJu47vJfbeO98omFPWuH0zXvmUS_fs=s0";"yes";"bd82d49d0a5a8e05de9d76b204275bfa.png";"/home/rfigura/.config/Google+ Exporter/google-plus-images/bd82d49d0a5a8e05de9d76b204275bfa.png";"5206058"
"https://lh3.googleusercontent.com/a-/AAuE7mCYvfoNBvOU8-3t047auyvkE9cRAkV93C6SaK3lkA=s0";"yes";"6de950cf7fe5d78416bbc7bfbe58ea42.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/6de950cf7fe5d78416bbc7bfbe58ea42.jpeg";"147294"
"https://lh3.googleusercontent.com/-7kOBwCIsz9c/WFaevnpfaTI/AAAAAAAABKo/LGHfqsuR9qwqk1a5rgkLnR9N6rGOm67iACJoC/s0/2016-12-18.jpg";"yes";"b7b5d654019a06be76f67e8b063374fd.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/b7b5d654019a06be76f67e8b063374fd.jpeg";"488648"
"https://lh3.googleusercontent.com/-iSHnSNNEYsg/WFaevqsDKdI/AAAAAAAABKo/NWe7jPmhNvQH9gYpGdgn8j-0gpuBaMpJACJoC/s0/Kleinian-jos-Inv-02.jpg";"yes";"d3c2af52b92cd33ebc1a8839d839b523.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/d3c2af52b92cd33ebc1a8839d839b523.jpeg";"169929"
"https://lh3.googleusercontent.com/-Off8hRr76JY/WFaevg2VriI/AAAAAAAABKo/lrYbVEXHks4AR2eL2DgJiYoLgeXznF8ewCJoC/s0/Kleinian-jos-Inv-06.jpg";"yes";"a5edc92c00eafaae56b17a5eca1683dc.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/a5edc92c00eafaae56b17a5eca1683dc.jpeg";"167264"
"https://lh3.googleusercontent.com/a-/AAuE7mDGpul_xLMZ_9MuDeylbfzDAmml4scNeXYIlerTAA=s0";"yes";"49aa50e64dcc4a4844ca3531a57b1831.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/49aa50e64dcc4a4844ca3531a57b1831.jpeg";"84830"
"https://lh3.googleusercontent.com/a-/AAuE7mBddVWrLvWUixxKSQw1l5-FvKPXvwZOYQqLssru=s0";"yes";"6e92fa11081ec81f5dc6016fca862f7d.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/6e92fa11081ec81f5dc6016fca862f7d.jpeg";"32614"
"https://lh3.googleusercontent.com/a-/AAuE7mDtmVQdnjCgxFP9IMdO3x9Nsv6BiQrbEIdeqaSV3ro=s0";"yes";"a74fb472e2fb88bec487517bcc080cf6.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/a74fb472e2fb88bec487517bcc080cf6.jpeg";"84784"
"https://lh3.googleusercontent.com/a-/AAuE7mDgiCa77HaTTWwU3ScgMwkqTRBfASdbRT-Q8ls77DQ=s0";"yes";"f54e6c56071aa82a3b9a994abcc5fbaa.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/f54e6c56071aa82a3b9a994abcc5fbaa.jpeg";"938505"
"https://lh3.googleusercontent.com/a-/AAuE7mBNKQvynS2h0RDtVAvanhwDp1OR7a4m34IQ3Qetouw=s0";"yes";"e95813d12666176b2dc08d7a2381d95d.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/e95813d12666176b2dc08d7a2381d95d.jpeg";"596783"
"https://lh3.googleusercontent.com/-14NJk8V94Z8/WSWcBwFG6OI/AAAAAAAAP2Q/w8CAy6_Pnq03pc5cTLNRv0ynpmOezq7OQCJoC/s0/ShardDodecahedron.gif";"yes";"dd6445526e0b7bf97cb5ea1d45726fd3.gif";"/home/rfigura/.config/Google+ Exporter/google-plus-images/dd6445526e0b7bf97cb5ea1d45726fd3.gif";"4440132"
"https://lh3.googleusercontent.com/a-/AAuE7mDhLdw1oVG3tGyiPGWQLw70gYitdoNNI3V9iylTmQ=s0";"yes";"6a0a6b9160b5e34c16f70585a461153a.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/6a0a6b9160b5e34c16f70585a461153a.jpeg";"85223"
"https://lh3.googleusercontent.com/-tNUFj8Emqbw/V_KII6rNt2I/AAAAAAAABOI/atHxLe9OBzkgjLsFtkWyofqj-qIH8hJigCJoC/s0/sunlight.jpg";"yes";"798896603ada041c04f5558c97040310.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/798896603ada041c04f5558c97040310.jpeg";"171624"
"https://lh3.googleusercontent.com/-wOfplXhzcG0/V_KII-G7rEI/AAAAAAAABOI/5dUzpYcdf48OuipKvWJO3lKWE5I4HUUYQCJoC/s0/VISUALIZING_MATHS_2-1.jpg";"yes";"d10f8001f8d4bd57d1e95259c587e8c4.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/d10f8001f8d4bd57d1e95259c587e8c4.jpeg";"373437"
"https://lh3.googleusercontent.com/-kKsMEiPvtBc/V_KII_pTW0I/AAAAAAAABOI/Kk9sZoRAoXE0-x1LoD2s2Uij5_Mk01pzQCJoC/s0/EVERY_EQUATION_2.jpg";"yes";"0c31102e36af5129adedb33484283c1b.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/0c31102e36af5129adedb33484283c1b.jpeg";"953976"
"https://lh3.googleusercontent.com/-yNZWg-_8H8M/V_KIIxZvesI/AAAAAAAABOI/fZ4VczVbIvUyAIH9jooqQ99PRbgP-C3UQCJoC/s0/2014%252B-%252B1%252B%2525281%252529.jpg";"yes";"129e8bf34a3c20f9ee5e1e6d6fa8079e.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/129e8bf34a3c20f9ee5e1e6d6fa8079e.jpeg";"53551"
"https://lh3.googleusercontent.com/-abYmeWnvPbM/V_KII0lnafI/AAAAAAAABOI/Q5qIXjevd0wQ1zo9vff3M17jK0SZfUsnACJoC/s0/MARS_RED.jpg";"yes";"b2ff4cdbed5ca3405a36cecbea930a09.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/b2ff4cdbed5ca3405a36cecbea930a09.jpeg";"193081"
"https://lh3.googleusercontent.com/-Md7NCqac3M0/V_KII84XxsI/AAAAAAAABOI/d3zUWNZ7FxAx9HBPJq4r-CUIwc4q_NjSwCJoC/s0/adding_rings_of_increasing_sizes.jpg";"yes";"0da37117cdb1aac0afaabd50172beb0d.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/0da37117cdb1aac0afaabd50172beb0d.jpeg";"196439"
"https://lh3.googleusercontent.com/-ucm_eTxLAho/V_KII31KdmI/AAAAAAAABOI/AMSZyeSiSGQo5_z-duYQTk8tZ8ue3Y80ACJoC/s0/REAL%252BAND%252BIMAGINARY%252BPART.png";"yes";"1c397cebd7cd602f0a9f120660f5b8ee.png";"/home/rfigura/.config/Google+ Exporter/google-plus-images/1c397cebd7cd602f0a9f120660f5b8ee.png";"98545"
"https://lh3.googleusercontent.com/a-/AAuE7mChzh1IeF0BLT1rHrRQTxrl66jKQ9F8VpWMxQYW=s0";"yes";"9449837f14c5c9c0bc63675807c76c4c.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/9449837f14c5c9c0bc63675807c76c4c.jpeg";"5524"
"https://lh3.googleusercontent.com/a-/AAuE7mBTTzITnN84POjC6leb64dYZE_homFpI5z7H4ayCw=s0";"yes";"81bead41658d993aee5204b8688f803d.png";"/home/rfigura/.config/Google+ Exporter/google-plus-images/81bead41658d993aee5204b8688f803d.png";"368187"
"https://lh3.googleusercontent.com/a-/AAuE7mBlt9Zrnw_aDI-x97Ek_aFS_fwAscjXCZtiDoF6dQ=s0";"yes";"33b6db6b136ccefc6504e867a601c22e.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/33b6db6b136ccefc6504e867a601c22e.jpeg";"41292"
"https://lh3.googleusercontent.com/a-/AAuE7mAcQlQjx6D-iapAYPs3Y_8g3-tRjsl6l-T_bzYwb_U=s0";"yes";"2362e460e8d00cd8bca71fc2b951de04.jpeg";"/home/rfigura/.config/Google+ Exporter/google-plus-images/2362e460e8d00cd8bca71fc2b951de04.jpeg";"291311"
